SYMBOL,Log2FC
TYMS,0.094121797
SLU7,0.088242462
PDZD11,-0.159119657
DTNB,-0.168343692
RND1,0.4560271928374906
PLAAT2,-0.820813013
CENPL,-0.206103168
ZNF777,-0.206103168
DCTN2,-0.154207274
ZNF793,-0.235850512
FUT1,-0.235850512
PCNT,0.11354718627159066
PELI1,0.11853745534626103
PLAAT1,0.8345388160912215
GOLGA3,-0.154050898
BAK1,0.093243302
LRRC28,0.13093181887144567
H3-3B,0.13093181887144567
B9D2,0.22100716317329283
GDF5,-0.887927208
TNFRSF10A,0.16162861609436163
SMIM7,0.0908459
PGBD2,0.16652057564250633
PIGA,-0.197882662
AKR1C2,-0.31602086
SKOR1,-0.31602086
TPRA1,-0.162321476
E2F8,-0.20746871
SYNJ2,-0.160644168
CBR1,0.11917967811438945
TXNDC11,-0.155705765
CCNG2,0.09437079
UBE2J2,0.10220817171057384
ZNF821,0.16162861609436163
CCNDBP1,0.095066366
TBK1,-0.156062486
INTS12,0.1354052954507532
ERH,-0.1574762
SLC27A4,-0.159386669
INSIG2,0.11207279162012984
PIK3CA,0.097988446
ATP6V1E2,0.27033487553686175
THRAP3,-0.154734777
NR1H2,0.090509829
PLAGL1,0.088093929
SLC35E3,-0.169577292
TMEM167B,0.10108310211256999
SERPIND1,0.8345388160912215
SPATA33,-0.168892089
ZFP14,-0.199871215
KBTBD2,0.086320645
TDG,0.11980844039973437
ZMYM5,0.11605264253267489
CPPED1,-0.157559316
MDM4,-0.148727168
ANKRA2,-0.201661826
HR,0.401579409
MINDY3,0.10239023822279059
DDX17,0.090878569
STX1A,0.16162861609436163
PRDX3,-0.160734353
LITAFD,-0.887927208
TRAPPC13,0.096419527
ADRA1D,0.8345388160912215
ZFP3,0.13006922091397488
TWF1,-0.162549588
CPSF4,-0.164622164
ZC3HC1,0.10822046612452318
POLR2L,0.085387683
CXCR3,0.2719441283985189
ZNF608,-0.164350991
CDS2,-0.147818223
N4BP2L2,-0.148496522
BCL2L2,0.094988637
SPRED2,-0.154866069
BET1L,0.08753657
BPIFC,0.8345388160912215
RANBP6,0.13854500298132066
NSUN6,-0.160477776
B3GNT7,0.22911221281034866
UBE2R2,-0.146248845
PBX1,0.099271509
ACBD6,-0.152675029
RAB32,-0.151786247
EPHA2,-0.168851773
CELA3A,0.697035292
TSSK3,0.697035292
SMC6,0.083150233
GPR149,0.697035292
VWA5B2,0.697035292
SCFD2,0.14408318652275032
ALB,0.697035292
OR5V1,0.697035292
ADGRB3,0.697035292
TAAR9,0.697035292
ABCA13,0.697035292
OR13C9,0.697035292
CYP26C1,0.697035292
IGSF22,0.697035292
OR5D14,0.697035292
VSIG10L2,0.697035292
ADAMTS15,0.697035292
OR6C68,0.697035292
OR2C1,0.697035292
CDH15,0.697035292
SPACA3,0.697035292
NAGLU,0.098187265
C20orf202,0.697035292
OCSTAMP,0.697035292
PIWIL3,0.697035292
OTUD3,-0.166847724
PDK1,-0.155622992
TMEM91,-0.235850512
KHDRBS2,0.697035292
TRIR,0.074439418
DOLK,-0.165461184
SEC14L2,0.12990608470744736
ISOC2,-0.154145871
PSMC2,0.077919387
TMEM214,-0.149675216
ZFP36L1,-0.146675166
PTPN1,0.078345389
HHAT,0.16269886469009798
ROBO3,-0.201085094
IL23A,0.32357689681384194
FNDC11,0.697035292
PFDN2,-0.145329746
CCNT1,-0.176956823
RIOK3,-0.150374676
CYRIB,0.082420559
NPDC1,-0.143524856
ARF1,0.075260126
LINC02693,0.24957631537006453
NUP188,-0.148578963
HDAC6,-0.147943423
STUB1,-0.145283302
TMEM102,-0.179816477
TPGS2,-0.146095859
FTSJ1,-0.17225035
GRINA,0.0734003
FAM210A,-0.16653742
CYP3A43,0.697035292
PLOD3,-0.145449167
G6PC3,-0.164399989
BTBD10,-0.155969735
GJC2,0.23046749242235975
POLN,0.697035292
CHD1,-0.153210054
HCAR3,0.697035292
SPAST,-0.14920177
YPEL3,-0.149035636
GALK1,0.11924444702238368
YTHDC1,-0.145620271
TTF1,-0.177687486
KMT2D,-0.149868249
CT62,0.697035292
TMEM11,0.08093428
CFAP36,0.10843421455678115
GLRX5,-0.149390051
RABGAP1,-0.147759182
FOSL1,-0.176956823
TECPR2,-0.176956823
NDRG4,0.14523965555532925
NF2,0.077666669
AKIRIN1,-0.145202345
FMO4,-0.201085094
WNT7A,-0.201085094
ZBTB43,-0.201085094
TPBG,-0.169463114
KLK4,0.697035292
PHAX,0.090564974
ABCC2,-0.235850512
LATS1,0.085040543
CTR9,-0.147063652
CLDN15,0.13580744041248938
APIP,-0.149539189
P4HB,-0.152620838
ARID4A,0.082233154
CPHXL2,0.697035292
UBE2E3,0.072022712
MAP3K4,0.088256333
RNF113A,-0.154080956
USP47,0.076739719
NDUFA2,0.076484035
LETM1,0.1762031290398447
HYAL1,0.19299278700369626
TICAM1,0.11207279162012984
ZNF35,-0.172656685
LMAN2,0.070529386
PCBP1,0.10739630441065628
ZDHHC12,-0.164099508
YIPF3,-0.141060323
DEPDC5,0.087987173
ENSG00000285938,0.3620510446284779
SFXN1,0.083029992
MFSD13A,-0.165461184
MINK1,0.071368399
EIF4ENIF1,0.084831553
RTCB,-0.143592004
TCEANC,-0.21857252
SVBP,0.086077583
POGZ,0.075382982
MOCS2,-0.141909625
DCAKD,-0.152192583
SPEF2,-0.156416044
EFCAB11,-0.169962576
FAM166C,0.697035292
AMMECR1L,0.1143755774895503
DNAAF1,0.697035292
ZNF316,0.084660165
NHLRC2,0.0947948
LPP,0.069180148
TCF7L2,0.084301958
BPNT2,0.072326613
PHF20L1,-0.143416685
IDE,0.083403449
PRKCA,-0.149262827
PSMD12,-0.15326073
PBX4,-0.179266983
RNASEL,-0.296392054
FBXL13,-0.235850512
NSD3,0.10414587584850121
THAP3,0.18817577070592062
KCTD18,0.1536518953715289
CCDC91,-0.14544329
ARL14EP,0.086943806
BICD1,-0.147623329
FBXL3,0.076846954
PPP3R1,0.071430807
RNF38,-0.146536523
AIP,-0.140215233
NDUFB3,-0.141782187
MED13L,-0.142276396
MET,0.17918698747866646
CEP41,0.17918698747866646
GMPPB,-0.143549114
C1orf52,-0.14663731
TP53BP2,0.07751557
UGT1A9,0.5715044102574272
SERPINI2,0.5715044102574272
RIPPLY2,0.5715044102574272
SUMO4,0.697035292
NXPH1,0.5715044102574272
C8orf89,0.5715044102574272
C11orf21,0.5715044102574272
PLCZ1,0.5715044102574272
ASB16,0.5715044102574272
WFDC8,0.697035292
ENSG00000290796,0.5715044102574272
SGSM3,0.080894481
GPR119,0.5715044102574272
SMIM10L2A,0.5715044102574272
C1orf105,0.5715044102574272
SLC25A46,0.07633858
BRAF,-0.145995361
PPIF,-0.146791972
COMMD9,-0.145535028
KRT6A,0.5715044102574272
LRRK1,-0.143486494
EFHC1,-0.150961614
ADNP2,0.10311748638564922
CPB1,0.5715044102574272
KDM4C,-0.156146508
ANKLE2,0.070504221
ERFL,0.5715044102574272
ESPL1,-0.165461184
SMG8,-0.165461184
HSBP1L1,-0.165461184
ZNF264,0.090586792
HIF3A,0.5715044102574272
ZNF22,0.071032973
MMAA,0.12170149281790543
ZNF273,0.3151646569976414
GFOD1,-0.173453975
NCOR1,0.070036225
TBL1X,-0.166932571
RNF41,-0.14701443
TAF5L,-0.152732879
ZCCHC12,0.5715044102574272
ZFP91,0.071154137
EXOC1,-0.144192567
BTNL8,-0.235850512
OR2A4,0.5715044102574272
MYOZ1,-0.235850512
OR4C16,-0.235850512
MS4A15,-0.235850512
TTC36,-0.235850512
SMCO2,-0.235850512
NTS,-0.235850512
KCTD4,-0.235850512
PDZD9,0.5715044102574272
GPR179,-0.235850512
ATP1A3,-0.235850512
TTLL1,-0.163398717
SERPINA7,-0.235850512
OR2L5,0.5715044102574272
DHRS1,0.096595455
TIPIN,-0.183383092
EP300,-0.138458082
BRAP,-0.147113142
SLC6A4,0.5715044102574272
UBL5,-0.150308959
TRHR,0.5715044102574272
TMEM98,-0.151488241
TBC1D20,0.0715559
FAHD2A,0.12856091440869832
NOC2L,-0.167137762
TSHZ1,0.092606969
POLR2B,-0.138988973
SH2D2A,-0.108615324
HS1BP3,-0.160299479
CHCHD5,-0.1491761
ZBBX,-0.335386185
TFAP2A,-0.335386185
H4C9,-0.335386185
SERINC1,0.064655008
CPA2,-0.335386185
CDK20,-0.18748749
MED22,0.082325448
ZNF488,-0.335386185
B3GAT3,-0.143338373
GARIN2,-0.335386185
SCG5,-0.219908968
KRTAP2-3,-0.335386185
RGS9BP,-0.335386185
ZNF419,0.3151646569976414
WFDC6,-0.335386185
CTCFL,-0.335386185
EDN3,-0.335386185
CIZ1,-0.146352361
ATG13,0.074284804
UBE2M,0.10437839983012864
C12orf60,0.2819977930624411
POLI,0.078530774
YKT6,-0.135872022
SLC25A14,-0.153388352
PRRC2B,0.066427619
CHCHD10,-0.150961614
CGGBP1,-0.134180916
ABRAXAS1,-0.142002211
PPARD,0.089516667
SMPDL3A,0.075475638
RNF121,-0.15481394
TRIM25,-0.136503562
SLC46A1,0.14927140957437857
MC3R,0.5715044102574272
CTDSP2,0.064884603
METTL18,0.14927140957437857
SLC6A15,-0.235850512
SPOP,-0.140752197
MUS81,-0.13794962
CDC73,-0.134288542
TOR3A,-0.147550986
CKAP2L,0.12125221839452482
ALKBH4,0.11512611559768349
CBARP,-0.235850512
HAUS1,-0.148809943
MBNL2,0.067229755
GRIK2,-0.235850512
FAM111A,-0.135909074
REST,0.075884484
LENG1,0.11980844039973437
RBM38,0.11980844039973437
NCMAP,-0.42849559
OR2T11,-0.42849559
ADGRF3,-0.42849559
ERFE,-0.42849559
OR2AE1,-0.42849559
MSMP,-0.42849559
C11orf97,-0.42849559
LRRC43,-0.42849559
SSTR1,-0.219908968
ABCC11,-0.42849559
TUBB1,-0.42849559
ZNF32,0.076311513
FKBP11,-0.139410752
PDP1,-0.145369766
PIK3C2A,-0.136634833
SHKBP1,-0.138988973
C7orf25,0.077079456
IFT25,0.081304833
SIKE1,-0.133996414
RABL6,-0.13502007
AIFM2,-0.160644168
KAT6B,0.088256333
IPMK,-0.143184264
VPS13B,-0.133540666
CCDC157,-0.335386185
HTRA2,0.083503639
C9orf78,-0.13562996
HDGFL2,-0.138153838
UBE2L3,0.072383313
TSPYL2,0.091072493
ZNF714,-0.175729519
PLA2R1,-0.145283302
VDAC2,-0.135056685
FRAT1,0.3084700044236328
DCAF7,0.061347204
MTERF4,0.079968774
CDV3,0.077431051
NDUFB8,0.069455547
BBS12,-0.194030336
CDK19,-0.141213638
NR1D2,-0.13410112
DCAF12,-0.133909344
ABCA4,-0.335386185
WDR89,-0.146981763
KPNA3,-0.131043587
TMEM60,-0.137966292
APOA2,-0.235850512
CAMK2N2,0.6646138146489093
TNF,0.6646138146489093
PBOV1,0.6646138146489093
ECT2L,0.6646138146489093
ADGB,0.6646138146489093
CCL19,0.6646138146489093
PAXX,-0.142460673
SNUPN,-0.140215233
ODAD4,0.6646138146489093
CA10,0.6646138146489093
ELOVL1,0.063294187
ZNF384,-0.136314838
VCP,0.070934097
DYNLL1,0.10916119620022702
SIN3B,-0.133117036
UBE2Q2,0.060920308198623374
BTF3L4,-0.129737325
RARS1,-0.131617729
DCBLD1,0.065759323
UEVLD,-0.135854722
SUOX,-0.146981763
ZNF878,0.6646138146489093
CLCN4,-0.219908968
SNX3,0.062381851355869156
DCUN1D3,-0.145561626
ZRSR2,0.11937759224336286
HERPUD2,-0.12935089
FRMD8,0.24957631537006364
THAP4,0.08399025
MS4A8,0.4560271928374906
UTP3,0.073149748
LAMTOR4,-0.12782289
DAGLB,-0.144220036
TP53AIP1,-0.42849559
EPS15L1,-0.132176592
RNF187,0.061756516
SPAG17,0.6646138146489093
ZFP36L2,0.056058903
MELTF,0.12671956758453096
EEIG2,0.062825495
EFCAB2,-0.140919
SEC62,-0.127387767
RNF207,0.1868405600221017
CCDC121,-0.165461184
CIP2A,-0.160799807
CWC27,-0.136983837
KCNH2,-0.264996857
EXT2,-0.131081644
COX17,-0.150194427
ENSG00000226690,0.22100716317329372
KRTAP5-10,0.6646138146489093
ADAM21,0.4560271928374906
IER3IP1,0.068519212
NBEAL1,0.089516667
APPL2,-0.12999184
KDM2B,0.084879829
CCNL2,0.054497461532535096
ERCC6,-0.143854728
NDUFS8,-0.156416044
ULK3,-0.156416044
PSMC3IP,-0.156416044
TLE5,0.0584957
CCDC9,0.062777495
SLC26A1,-0.335386185
OR6K3,0.4560271928374906
TMCO2,0.5715044102574272
AGBL4,0.5715044102574272
AMDHD1,0.5715044102574272
DYNLRB2,0.5715044102574272
ZNF654,-0.134889485
RAB3GAP2,-0.132921757
INIP,-0.144161782
FBXO33,-0.142741107
RAB39A,-0.147943423
PDIK1L,-0.137193459
DAW1,-0.335386185
TMEM128,0.080757251
PPP1R17,-0.335386185
PLEKHM3,-0.156416044
USO1,-0.127226965
COPA,-0.126467052
FOXD4L5,-0.235850512
ZNF20,-0.235850512
GET3,0.080067736
CLPTM1,-0.127843322
MOSPD1,0.073385169
FBXO10,0.15646691097858323
RDH12,0.5715044102574272
EXO5,-0.147759182
PNRC1,0.076219344
TEF,0.16122044094921772
SPTAN1,0.076324691
OAZ3,0.27604852673125535
TMEM17,0.27604852673125535
C4orf46,0.27604852673125535
SGTA,-0.128200177
PTPDC1,-0.175729519
SSR2,-0.123362488
MFSD14A,-0.129899999
UGT2B17,-0.515958431
DDX49,0.062125261
GFM2,-0.131027687
NKAP,-0.137446808
PPIL4,-0.130078943
DEFA6,0.5715044102574272
SPNS2,-0.139990496
ARL5B,0.08412227
ZNF224,-0.128935308
DNAJC9,0.08246633
NLRX1,-0.144087533
STX17,-0.128935308
NUMB,0.056006729
LCOR,-0.124567178
CASP4,0.056293018
UPRT,-0.138735312
ALG11,0.098751413
AP4E1,0.072093354
FTO,0.080116025
UBE2N,-0.134382873
SLC30A7,0.063807036
CGAS,0.093457113
NAA60,-0.125618766
ARHGAP35,-0.124214302
CCNH,-0.138003188
TTC23,0.071835661
CCDC17,0.22358110683711896
LTB4R,0.10201912695620674
FBXL2,-0.142191405
OR4F21,0.48404156900708806
SNTG1,0.48404156900708806
EIF4G2,0.05566627
CCDC88B,0.07776667
HS3ST4,0.48404156900708806
HCN2,0.48404156900708806
GATAD2A,-0.126531216
CYP24A1,0.48404156900708806
SLC10A7,0.073253543
SPOPL,0.069844556
NR2C2,-0.125283574
OR5M11,0.48404156900708806
COL11A2,0.3491119889209795
ZCCHC17,0.078464399
STK32C,-0.168343692
BLOC1S1,0.052027965
IST1,-0.122956455
KLC2,-0.130304738
MPHOSPH8,-0.124184908
CEP128,-0.141932648
HNRNPA0,-0.121667307
ARF5,-0.131153133
RAB2B,0.072150625
AK6,-0.132014701
RWDD2B,-0.139366988
ZNF160,0.064102893
CABP4,-0.165461184
RTF1,-0.122124776
GATAD1,0.088613819
SLC12A7,-0.122058577
PGBD4,-0.161211711
HSF2BP,-0.161211711
ZNF789,-0.208105521
TMEM203,0.084879829
MADD,0.083217929
ERCC3,-0.124966406
DRAP1,0.04963265
SNRPD1,-0.145908386
SELENOK,-0.120792135
TNRC6C,0.076179122
TBC1D14,-0.121075444
TMEM144,-0.141213638
KRTAP3-1,-0.42849559
CDYL,-0.143464082
CCDC18,0.10250792758459504
AKAP10,0.067541632
UBE2B,0.053567003
CEMIP,-0.13193156
RERE,-0.119036847
TMEM248,-0.119871225
ZXDA,-0.42849559
RFX5,0.054405363
TMED8,0.074828442
VEZT,-0.124637001
ODF2,-0.131294581
NCAPG,-0.141213638
GIT1,-0.125849328
SLC2A2,0.401579409
CHMP2A,0.057917022
COMT,0.054997211734364004
PACS2,-0.12762911
GSK3A,0.057171707
RGP1,-0.124102154
TRIM11,-0.160945703
MDH1,-0.13855331
NUDT16,-0.119545349
ZNF330,0.068101539
KCNMB4,-0.141213638
NFYB,0.061830037
VCPKMT,-0.13421025
RCHY1,-0.123764352
SP1,-0.120871033
GGA1,0.072956661
VPS28,-0.118717878
LSM6,0.05673734
TACR2,-0.165461184
DRG2,-0.13193156
TNFRSF13C,-0.165461184
ZNF155,-0.177433826
TAF11L3,0.24957631537006542
ZBTB8OS,0.066960592
DUSP23,-0.117308421
EXOC2,0.053656105394807696
TMEM222,0.10389886017442951
S100A1,-0.235850512
C5orf34,0.17918698747866646
TRIM36,0.10389886017442951
PTGES3,-0.235850512
TMBIM4,0.054528747
PCDH20,-0.235850512
POU4F1,-0.235850512
SERPINB5,-0.235850512
TAB1,0.071933401
ULK1,0.053656105
SRRD,-0.122124776
GRB2,0.048567764493041565
AMOTL2,0.064102893
FAM91A1,-0.123604679
CBFB,-0.11688768
PLRG1,-0.120517614
SLC2A13,0.078464399
SNAPC1,-0.136314838
SSBP4,-0.125667594
STK24,0.044450488
LRRC59,-0.118654777
C9,-0.302964708
ALDH8A1,-0.302964708
ZNF212,-0.140570008
ZNF837,-0.302964708
DNAJC13,0.050077566
DEPDC7,-0.149341519
ZKSCAN5,0.1001986913318369
OSGIN2,0.057581246
DENND5B,0.10810388941718418
RSAD1,-0.124102154
PPIL3,-0.130542768
UBAP1L,-0.194030336
NUPR1,-0.094059761
CA11,-0.172656685
ZNF773,-0.165461184
SDC1,-0.117116792
KCMF1,-0.116551583
TOLLIP,0.07341936
USP38,0.063008445
ZBTB8A,-0.140370203
CDADC1,-0.126086946
SOX30,0.5011150823660291
PKHD1,0.401579409
SPC24,-0.135713841
BTBD6,-0.118962722
RMND5B,-0.128935308
SPNS1,0.053407215
MYH7B,-0.235850512
CCDC93,-0.120373294
CDKL3,0.48404156900708806
TCF25,-0.112535693
JMY,0.061503967
UTP11,-0.127371411
LRRC73,0.5011150823660291
TACO1,0.054928885
TXK,0.20227060059170832
C1orf131,-0.123375783
SRFBP1,-0.116868416
NDUFC1,0.048897987
ZNF496,-0.127371411
CASP10,0.061131226
NECTIN3,0.057244900879472205
PAK2,-0.113131354
MYMX,0.15646691097858323
DMRTA2,-0.302964708
SPSB2,-0.130753449
STK38L,0.045233506
SDF2L1,-0.112633496
FASTK,0.056363359
TNFAIP8L3,0.20585493794074594
CFAP97,-0.120223939
C10orf143,-0.150961614
C15orf40,-0.126757655
PLIN5,-0.235850512
HAX1,-0.119391535
ZFP69B,0.078258079
KLHL41,0.4340008865074907
APOA1,0.4340008865074907
GLIPR1L2,0.4340008865074907
ZNF813,-0.138988973
DHTKD1,0.059605372
ZC3H12A,0.062777495
ZGLP1,0.13409909795012886
GGPS1,-0.12131408
VPS4A,-0.111206591
SLC25A21,0.32357689681384194
TSEN15,0.12304390944113308
GLTP,0.12304390944113308
PIMREG,-0.178517337
ZNF132,-0.178517337
DMRTA1,-0.235850512
KDM2A,0.041846655
BTN2A2,-0.123641008
JMJD6,-0.117708052
EOLA1,-0.132510762
PRKX,0.084517069
ENOPH1,-0.111760164
ARHGAP11A,0.059210977234502415
PLPBP,-0.112335975
CABP1,-0.123641008
RIMOC1,0.053656105394807696
NIPA2,0.053656105394807696
RTEL1,-0.150961614
PPP1R15A,0.061643364776989173
OGA,0.039349275
GATD3,-0.112192044
HNRNPR,0.058434828018056884
EEPD1,0.06900407
HBP1,-0.11153576
CDK5,-0.15511924
GPAM,-0.15511924
OOSP4A,-0.367095045
CCSER2,-0.108931088
MAJIN,0.3698705490877767
DNAI4,0.16940596668608077
CHRM3,0.16940596668608077
ROM1,0.16940596668608077
PRR12,-0.119978414
ZHX3,0.06900407
ARHGAP19,-0.121982547
RHOT1,-0.108433681
INTS3,-0.11031963
UBL4A,-0.135854722
MAT2B,0.049401933374846774
HACD1,0.3698705490877767
ZNF2,0.15004064181915044
ATF4,-0.109862574
ING4,0.054587297
RBBP8,0.077689798
TMEM160,-0.115420501
LDLRAP1,-0.118811091
GADD45A,0.061131226
ATXN7L1,-0.115556278
C2CD2L,-0.12219373
EHBP1,-0.112285084
ADPRS,0.055254659620285196
LMNTD2,-0.178517337
SNAP29,-0.111760164
DCTN5,-0.148973061
PGM2L1,-0.111568176
LRRC40,0.052429845
ZC2HC1A,-0.116551583
NUDT9,0.054445974038074496
RGL1,0.049448661
TRPM3,0.3084700044236328
FAM83C,-0.183383092
DAD1,0.087470818
SMARCA5,0.037358443
KLHL32,0.24957631537006542
SENP5,-0.108317277
ASB8,0.060889251
GOLGA5,0.057288384
USP31,0.06900407
HNRNPC,-0.107493586
FAM90A1,-0.302964708
EPC2,-0.109715106
PSMD14,-0.11779475
MAP6D1,-0.128935308
C6orf15,-0.128935308
ALX1,-0.128935308
C2CD4B,-0.128935308
NET1,0.036062045
ABHD5,0.06900407
DNAJC21,-0.105047001
RNF216,-0.123082582
TBCEL,-0.10769416
MAP3K11,-0.107785473
SMIM38,-0.183383092
ATP5MGL,-0.183383092
WDR54,-0.143338373
COPG1,-0.104548696
SART3,-0.113338453
CIB1,-0.110686961
LY6G5B,0.051551901
KCTD20,0.036089447255508667
KLRG1,0.17461425768884187
MANEA,-0.1109239
ZDBF2,-0.15888853
CDK2,0.053656105394807696
TFIP11,-0.112311477
ASTL,-0.235850512
DVL1,-0.132510762
CDK7,0.06900407
ZNF8,-0.128935308
GPR157,0.097573222
SULT1C2,-0.137446808
ZNF594,-0.137446808
KLKB1,-0.128935308
PRSS41,-0.42849559
MED1,-0.10696119
MFSD8,0.058596847
EXOC3,-0.10538058
IREB2,-0.108615324
LAPTM4A,0.035022711
CEP76,-0.137446808
GALNT2,0.042395144269788076
CDK5RAP2,0.053407214677224424
RRP1B,0.058301535
ACOT4,-0.170999367
BUD31,0.039009329
MMD,0.040542277
LYRM2,0.401579409
DUT,0.042251342
NCSTN,-0.105007134
TRMT1L,-0.109615086
UBL3,0.04179177
LEXM,0.3084700044236328
MPC1,0.044756523
CCDC82,0.038906379058157636
TRIM32,-0.109353518
ARID4B,0.035451510017217025
RTL6,0.063946413
PARK7,0.042886502
RBM18,-0.104896742
TMEM132A,-0.111671101
RAD51D,-0.105949771
RAB10,-0.101234051
EYA3,0.047424152
SNX16,-0.106107378
BAX,0.034807665
PITPNB,-0.103627982
DLGAP4,-0.101486584
IFTAP,-0.111305414
SNX1,0.033489104308760176
AARS1,-0.112468096
CYB561A3,0.043327936
NUDT3,0.034502947987439025
SLITRK6,0.3491119889209795
DGKQ,-0.112993764
CASP2,0.042181651759967576
RAB6A,-0.102002586
TIMELESS,-0.133367554
CD151,-0.101480558
C1orf159,-0.112993764
CNEP1R1,-0.107085611
RAB1A,0.034933394
ACVR1C,-0.183383092
KDM5A,0.04012295
PRR14,0.033539389073439896
CLN5,0.050558402
PLLP,-0.235850512
TTLL10,0.3491119889209795
H1-4,-0.108162514
TTC39B,0.045920456615202276
GPAT4,-0.103691616
UXS1,-0.101728938
PLA2G2A,0.2984859158510105
RAC1,0.030705240768139852
TXNDC9,-0.142405948
PRELID1,0.040823571
IQCE,0.039393792
SEC16A,0.040762301
PCSK6,-0.101319301
LMBR1L,0.067461905
TMEM101,-0.118014022
GPN2,0.066884018
DNALI1,0.061131226
FAM200C,0.11980844039973437
CNPY3,0.029508011
OGDHL,0.17918698747866735
HDHD2,0.044257407
KCNC4,-0.103095303
METTL25,0.060098517
PPP1R21,-0.108053023
EIF3G,-0.100920932
LGALSL,0.056931237427669146
PSME2,-0.106567495
TRIM37,-0.116073157
STRN4,0.037860687
SHLD2,0.043572854572649256
FNBP4,-0.099910287
SEC61B,-0.100209999
PLP2,-0.107057458
NDUFV2,0.029845693757130753
CMC4,-0.102857176
SCYL2,-0.098914866
PPP2R3A,0.051247599
GSTK1,0.027449853116476408
ZC3H12B,-0.106567495
RFNG,-0.103746976
TAF1B,0.057542678
NDUFAF1,0.057542678
ZSCAN22,0.1415165695126115
H2AC15,-0.150961614
WHAMM,0.047083451471321425
BRME1,-0.150961614
TTLL4,0.058797999
GOLPH3,0.026605775
BOLA1,0.1415165695126115
SRBD1,-0.108236315
TJP1,0.029650231637892155
PLXNA2,-0.099529041
RAB3B,0.11207279162012984
COPB1,-0.095399704
BRMS1L,0.052130251
AP3S2,-0.098561659
FAM184A,0.24957631537006542
DYNC1H1,-0.098346988
SHMT2,0.045435598589839366
SLC25A42,-0.100920932
NDUFA1,-0.095279423
INF2,-0.095468314
NBPF3,0.3344652129565766
ZNF672,0.1354052954507532
HMGN4,-0.097237507
PSMA4,-0.095071856
GNPDA1,0.070810826
CIRBP,0.023591354807156018
TLCD5,0.06539733
MED16,-0.108980702
MPDU1,0.058095171
ATXN1L,0.034725443
IWS1,-0.094801723
PIGQ,-0.098927433
COMMD5,-0.094330822
GAPVD1,-0.10211571
TESK2,-0.115337704
CEP19,0.10518640603488993
HNRNPF,-0.095061781
HK2,0.037860686821250766
DGKD,0.043125437902637564
MIGA1,0.03585276
PLSCR4,-0.096308521
SLX4,-0.099033822
KLHL15,-0.174231394
TRIP4,0.038192540051803725
MIEF2,0.091511469
GTF2I,-0.093431498
SOGA1,0.028422791
UBA6,0.029610631428156342
HJURP,-0.103490291
BCORL1,-0.121517836
RIOK2,0.055804572
CSK,0.030696239
ZNF302,-0.122392462
SLC25A44,-0.095920251
GRHPR,-0.094758193
FCHSD1,0.1252481803678629
VPS13C,0.022423786871596185
PIN1,-0.095559171
DTL,-0.106567495
DKK1,-0.335386185
NRAS,-0.091683258
EIF4EBP1,-0.096020685
AP3M1,-0.101685273
CYSTM1,-0.099967084
BEX3,-0.090914231
C1orf174,-0.09372543
BAD,0.037910300626674776
TEX55,0.24957631537006542
PTPN11,0.031529364
TIGD7,-0.116551583
RNPC3,-0.09503783
STK16,0.040989694
COA1,-0.102409013
ARMCX6,-0.099690488
SCART1,-0.128935308
WDCP,0.11833178209181128
ZBTB6,-0.101288263
TMCC1,-0.103655899
NFATC3,0.024687881
ZNF892,0.035451510017217025
USP9X,-0.088456239
BMT2,-0.097908412
MTSS1,0.030936028894724465
GIGYF1,-0.094519105
RNF20,0.030263286965588776
KIFBP,-0.105200659
COL27A1,0.032114083
COMMD8,0.04703367
NDC80,0.064162807
BLVRB,-0.105627934
FBXO48,-0.099431314
EEF1AKMT1,0.059858587
MGST3,0.020225035792559076
ZSCAN5A,-0.111305414
MED26,-0.102583981
SNAP47,-0.092053694
CAMKK2,-0.088005044
TYRO3,0.1001986913318369
YEATS2,0.028977176
ACADSB,-0.103804593
TRAF6,-0.093311398
CCDC126,-0.095252182
MTHFD2L,-0.01345809
MBLAC2,0.17918698747866735
PSORS1C1,-0.106567495
LTBR,-0.088716792
GGA2,-0.089596053
SP6,0.17918698747866735
ZNF416,-0.106567495
USP11,-0.09030088
CLDN6,-0.335386185
STMP1,0.019475798898353158
DGKH,-0.08721454
RNF146,0.02185439
IL17RD,0.095066366
ATG101,0.027472173591152504
ZFP82,0.083839111
EML4,0.016915558579789325
ARL11,0.047942454
NASP,-0.144702624
CHMP4A,-0.085433669
ATAD1,-0.089406944
PREB,0.024913720408789253
FBRS,-0.093406247
SYF2,-0.086650612
CHKB,-0.090816973
PAIP2,0.027647112865944123
VPS53,-0.086987126
PLCXD1,0.047942454
SLC30A5,-0.088508796
POGLUT3,-0.089225598
SP2,-0.085754484
SCRN3,-0.087659032
EIF2AK3,0.031178437538643244
ATG4D,0.050107038
COQ2,-0.101777893
ZFAT,0.090377721
PPP4R3A,0.021947245667469417
DNAJC3,-0.084210863
KHNYN,0.019587216826422615
SPEN,0.021785067656350687
CYFIP2,-0.112993764
ZNF691,0.06900407
GNPAT,-0.095732093
SLC30A6,-0.087631647
MAST3,-0.096874099
ETF1,-0.088005044
EPB41L1,-0.086437536
SLC10A3,-0.089607429
USP12,-0.087327987
TRIM39,-0.099431314
SLC39A7,0.019109772
TMX1,-0.102969342
PLEKHG5,-0.08790804
FAR2,0.030224348353667274
EDC3,-0.08790804
LHPP,-0.100112473
COPS4,-0.086389613
SMARCB1,0.016007689289940785
