SYMBOL,Log2FC
ATG16L2,-0.100779531
NUPR2,0.7833780030022535
SYT5,-0.439014418
FAM49B,0.1389616520708552
ZFAT,-0.152710233
SLC25A51,0.15005248071969834
ZBTB25,-0.108624745
SEPTIN6,-0.105458321
TBKBP1,-0.118099096
P4HB,0.14100734111669144
YEATS2,0.14029836032130572
OR6C70,-1.023976919
SLURP2,-1.023976919
ARHGEF40,0.13834292486579347
DCTN3,-0.104500624
STK24,0.11710560687960214
ELMOD2,-0.103984567
TNFRSF21,-0.088859771
FNTB,-0.147248294
CT83,-0.439014418
TOR1AIP2,0.13902202472128966
NBAS,0.13902202472128966
B3GALT2,-0.264985019
ADPRHL2,-0.104708191
FAHD2A,-0.154561029
NIPA1,-0.151984531
TSGA10IP,-0.216621997
WDR54,0.16744915159788398
WAPL,-0.093376297
CCDC85B,-0.089311657
SHLD3,0.17596065145340134
RFLNA,0.22395059438823495
CPLANE2,0.23905748677844407
AL135905.2,0.23905748677844407
ZNF419,0.23905748677844407
ECD,0.14455350031520986
ZRANB1,-0.09263328
UBE2Z,-0.090286264
RAC1,0.13106628238670837
FAXDC2,-0.264985019
C6orf201,-1.023976919
TAS2R1,-1.023976919
IGSF11,-0.439014418
SERINC1,-0.100212505
CEP89,0.17077993536689728
LRIT3,-0.371900222
KLKB1,-0.371900222
PNRC1,0.11415701547188162
UBTF,-0.10292826
DEPDC5,0.14048539111633662
CCDC127,0.15436032220316243
AGPAT1,-0.087860283
DGKD,0.14594808238696277
HMGXB4,0.14146348119770735
GAREM1,0.2073486270511058
PFDN5,0.1312565598989499
DUOXA1,-1.023976919
TCF25,0.13062945215356248
DLX4,0.29795117583201325
LMNTD1,-1.023976919
ARL14EP,0.14130769549505295
N4BP1,-0.090404281
DNALI1,0.16422681610527068
FAM228B,-0.115955241
TMEM242,0.14457735065354704
ZNF652,0.13615757919415294
GRINA,0.1293451094572342
FAM122C,-0.13718753
MICOS10,-0.084154063
BAX,0.13097557545080152
TMEM272,0.36834050372340954
RELCH,-0.106439079
ATP1B4,-0.216621997
PTGES3,0.3545347041983806
ZNF230,0.3545347041983806
COPA,0.12900665976615455
SUOX,0.14594808238696189
LIG4,-0.111693065
TMX4,-0.088741698
IGDCC4,0.1423814673667696
ZNF2,0.19234098787141285
THAP11,0.1345545776358188
BAG4,-0.175980013
GJB5,-0.216621997
ASPDH,0.7833780030022535
RGPD3,0.9760230809446497
CAMLG,-0.096882753
ZNF234,0.16290121566815952
YKT6,0.12884565469624887
LINGO4,-0.801584498
LCE6A,-0.801584498
PRR9,-0.801584498
ARID4B,0.12905630298818904
SRD5A2,-0.801584498
TMEM247,-0.801584498
FIGLA,-0.801584498
RAB3GAP1,0.12945138970130143
ESPNL,-0.801584498
GUCA1C,-0.801584498
SLC7A14,-0.801584498
RTP1,-0.801584498
AC010255.3,-0.801584498
NMUR2,-0.801584498
OR11A1,-0.801584498
NME8,-0.801584498
LHFPL3,-0.801584498
PSKH2,-0.801584498
CNBD1,-0.801584498
SNX31,-0.801584498
SPATC1,-0.801584498
OR5D3P,-0.801584498
GPHA2,-0.801584498
CCDC83,-0.801584498
LRTM2,-0.801584498
AMHR2,-0.801584498
MUCL1,-0.801584498
FLT3,-0.801584498
SLC10A2,-0.801584498
RNASE3,-0.801584498
GJD2,-0.801584498
ANKRD34C,-0.801584498
CA7,-0.801584498
JPH3,-0.801584498
CHRNE,-0.801584498
LYZL6,-0.801584498
EPG5,-0.104896914
TEX101,-0.801584498
SEMG1,-0.801584498
TCP10L,-0.801584498
IL1RAPL2,-0.801584498
NCBP2L,-0.801584498
IRS4,-0.801584498
DUSP9,-0.801584498
PIGQ,0.14308274869257254
PCDHA9,-0.439014418
C9orf72,-0.099429147
SH2D2A,0.19546821823076055
KRTAP9-3,-0.439014418
TAAR1,-0.801584498
OR5J2,0.9760230809446497
C19orf85,-0.801584498
TEAD2,0.1292319371350965
MANEA,0.1371377036110628
OR6C6,-0.801584498
G6PD,-0.116052504
IGSF5,0.7833780030022535
GPATCH3,-0.120652938
RAB6A,0.12701235479585904
NPS,-0.801584498
CHRNB2,-0.216621997
LRGUK,0.2445119168705503
MINDY4B,-0.801584498
GP6,-0.801584498
NPHP4,-0.149507801
NBDY,0.18547644657359896
COMMD10,-0.10151352
FEM1B,-0.089150378
CCNJ,0.2130622782454994
NEURL1,-0.801584498
ELK1,-0.095940515
KLF1,-0.801584498
ASB13,-0.111161489
HNRNPH3,0.12425883568722895
GDI2,0.14460039892521515
TMEM53,0.18807355805963866
CCDC54,-0.801584498
MFRP,0.9760230809446497
DUSP19,0.1984155022810974
THOC1,0.1498525368428778
RRP36,0.130020618
POLR3GL,-0.091091115
ATF4,0.1263858160084439
RABGAP1L,0.12634594603356586
SMC6,0.1280261743897002
PGGT1B,-0.09626578
CCDC87,-0.439014418
ERVFRD-1,-0.801584498
OR52N4,-0.216621997
NPBWR2,0.9760230809446497
ZDBF2,0.181137511
GRM7,-0.801584498
AK6,0.1390813628986951
KRTAP5-8,0.43545469958194616
EMC1,0.13589441772303879
C11orf53,0.3545347041983806
STX10,-0.089161088
PPP5D1,-0.801584498
NDUFV2,0.12460861017652425
SMYD4,-0.105113682
DCBLD2,0.12564239825755852
STRN3,-0.085986581
TCEAL8,-0.080893672
TCEAL1,0.14065378271744944
SPTY2D1,0.14594808238696189
LYPD3,0.7129886751108554
CCNT2,0.13377336844085974
EXOC2,0.128975004
PAIP2,0.13761222321889743
LDLRAD3,-0.117086323
PROSER2,-0.230427797
ENC1,0.10641971820032481
SOX13,-0.136451648
RNF216,0.14950590180015144
GALNT18,-0.165995924
VAMP8,-0.091490587
TRIM14,-0.079993406
TECPR2,-0.130892123
BRF2,-0.100845682
USP20,0.14253341797419683
ISCU,-0.078072663
GEMIN8,0.20382899846746305
NEIL3,0.22395059438823495
FRAT1,0.22395059438823495
C11orf65,0.22395059438823495
ETF1,0.1596230192840391
GRK2,-0.07596159
PHKG1,0.2490415753510664
ALX1,0.2490415753510664
TSSK2,-0.801584498
OR10P1,-0.801584498
FBXO33,0.14594808238696189
SEC31B,-0.13360141
PPBP,0.4089824882207562
SMARCAD1,0.1251145789697965
AKR1D1,-0.216621997
NKPD1,0.2979511758320115
ASCC3,0.1259796661543655
LYSMD2,0.13397544072088596
RTL8A,0.16584763982466733
STRIP2,-0.182674665
PPP2R3B,0.14136081289131042
SCGB2A2,-0.216621997
SRRM1,0.12066278597621283
PAQR9,-0.801584498
RIC8B,-0.086854122
TMCC1,0.13766147120200145
IFNA8,-0.801584498
KCNJ9,-0.801584498
DUSP28,-0.198006319
SCART1,-0.149507801
ZNF180,0.14896943436219967
SMARCA5,0.11931431050701091
BTN1A1,-0.801584498
BTG4,-0.801584498
LRP2BP,-0.386546998
SOX15,-0.801584498
CANX,0.11931824250434797
CYBA,-0.07416737
PLCXD2,0.17765694211430016
REST,-0.085661319
CHMP5,-0.081777025
RASA1,-0.077578645
VPS50,-0.090528112
PRKAG1,-0.08215799
LRRC59,0.12286446927392092
PRMT9,0.13456902
LRRC28,0.15946922204058023
ERCC6L2,0.11877000647637859
HNRNPDL,-0.073189894
HIST1H2AI,0.9760230809446497
PPARD,-0.096733261
YTHDF2,0.1191544043766255
FAM151A,-0.60893942
PIGK,0.12181117650545126
S100A5,-0.60893942
FCRLB,-0.60893942
BAZ2B,0.11923074401118239
ZSWIM2,-0.60893942
OSTC,-0.091091115
RXFP3,-0.60893942
COL19A1,-0.60893942
ULBP1,-0.60893942
NOX3,-0.60893942
TMEM196,-0.60893942
SEPTIN14,-0.60893942
AGBL3,-0.60893942
IFNA6,-0.60893942
GRIN1,-0.60893942
DEAF1,0.12192965744772533
OR51D1,-0.60893942
OR10A2,-0.60893942
F2,-0.60893942
DSCAML1,-0.60893942
PIK3C2G,-0.60893942
OR6C3,-0.60893942
MIP,-0.60893942
PMCH,-0.60893942
MYL2,-0.60893942
CPB2,-0.60893942
KLHL1,-0.60893942
RNASE10,-0.60893942
LTB4R2,-0.60893942
IL17C,-0.60893942
CDRT1,-0.60893942
AKAP10,0.12540070498287648
KRT12,-0.60893942
FKBP10,-0.074048074
GALR2,-0.60893942
TDRD12,-0.60893942
BPIFA1,-0.60893942
ASIP,-0.60893942
SRRD,0.12428263024616015
CRYBA4,-0.60893942
NAP1L2,-0.216621997
TAF7L,-0.60893942
ATP6V1G1,-0.072404884
SPATA22,-0.801584498
DDA1,0.12553662236400243
BAZ1A,0.1198183505623085
HIGD1C,-0.60893942
ANKRD18B,-0.60893942
ARIH1,0.11709661423144047
CEP128,-0.117086323
TTC6,-0.60893942
SARNP,0.13236511011403707
ANKRD29,-0.60893942
SEPTIN7,0.12059250811006805
TRAPPC13,-0.085753117
GTF3C1,0.1199528738540181
GCM1,-0.60893942
PARD3,0.12140940607353379
SLC9A4,-0.60893942
C2orf88,0.16365008412042137
ZNF839,0.14594808238696277
SULT1B1,-0.18998687
UTP3,-0.081580896
LSMEM1,0.34525689061036857
ZBTB6,0.12743478473563474
MCRIP1,-0.075676825
PRRC2C,0.11505906678512057
CASP9,0.1289750037832489
RGS7,0.2979511758320115
FANCD2OS,0.2979511758320115
CCR3,-0.258442173
CHST13,0.2979511758320115
HRG,0.2979511758320115
OR2B2,0.2979511758320115
ZNF713,0.1518729163440673
FSCN3,0.2979511758320115
FAM71F1,0.2979511758320115
DMRTA1,0.4089824882207562
OR13C4,0.2979511758320115
SLC46A2,0.2979511758320115
OR51T1,0.2979511758320115
OR52E4,-0.60893942
OR10A3,0.2979511758320115
PLAAT5,0.2979511758320115
CELA1,-0.60893942
LRRIQ1,0.2979511758320115
SMIM2,0.2979511758320115
DNAJC3,0.11418552000217463
TGM5,0.2979511758320115
PLIN4,0.2979511758320115
CYP4F8,0.2979511758320115
ZSCAN4,0.2979511758320115
SUN5,0.2979511758320115
KBTBD4,0.13323703063740844
OSBPL9,-0.070519505
PCYT1A,-0.075483631
TSC22D4,0.11887983918879108
ACBD5,0.11721237569440568
EYA3,-0.079853417
GCG,0.2979511758320115
ALDH18A1,0.11517424847090352
FBXO2,-0.60893942
MFSD10,-0.082472568
GPR107,0.1145630235903714
SLC22A24,-0.60893942
WFIKKN2,0.2979511758320115
CYREN,-0.086712674
FAF2,0.12029453754845587
CCNH,-0.090795026
TIMM23,-0.069997083
CELA3A,0.43545469958194616
CLCA4,0.43545469958194616
DNAJC5G,0.43545469958194616
C3orf20,0.43545469958194616
ATP13A5,0.43545469958194616
DOK7,0.43545469958194616
TSPO2,0.43545469958194616
SLC22A7,0.43545469958194616
NPC1L1,0.43545469958194616
FBXO24,0.43545469958194616
PRRT4,0.43545469958194616
ARC,0.43545469958194616
GLDC,0.43545469958194616
ACTL7A,0.43545469958194616
AMBP,0.43545469958194616
ORM2,0.43545469958194616
FGFR2,0.1613781229565685
TUBGCP2,-0.076444339
MUC5AC,0.43545469958194616
MMP20,0.43545469958194616
OR8D1,0.43545469958194616
DDX25,0.43545469958194616
VSIG10L2,0.43545469958194616
DOCK9,0.11336387331537079
OR4K13,0.43545469958194616
SPACA3,0.43545469958194616
USP14,-0.073459391
CLUL1,0.43545469958194616
ZNF430,0.15110978750274118
CYP2A7,0.43545469958194616
PPP1R37,0.11935387237524875
KRTAP15-1,0.43545469958194616
MAP3K15,0.43545469958194616
MAGIX,0.2561310001373851
HDX,0.14594808238696189
SRP72,0.11419390121013029
CIRBP,0.095572651
NODAL,-0.345905014
FRA10AC1,-0.084859161
OR5T3,0.2979511758320115
RHEBL1,-0.216621997
TEX2,-0.079575529
GAB2,-0.094185921
LSM6,0.11376332551567359
TRAPPC12,-0.076444339
EIF1,0.11249700121649386
ARL6IP4,-0.080845218
CTNNA1,-0.068176723
CABP4,0.19103597191550037
TYR,1.1459480823869619
TRIM56,-0.07795454
MYBL1,-0.19390192
ARMCX3,0.11395098917797686
RND1,-0.335920925
CDA,0.12751083413028574
SP7,-0.60893942
DNAL4,-0.098830914
ZRSR2,0.1492157962208731
C19orf44,-0.114950579
SENP3,0.11534704031895338
SEMA6C,0.15593217095958423
HIST1H3E,-0.301510895
CNEP1R1,0.11820309190405798
POLI,-0.076444339
SERAC1,0.1493546838302109
RSPO2,0.2979511758320115
SP1,0.11372411240122382
HACD1,-0.323537201
HAGH,0.11776168406678433
ASB3,-0.081201788
CCDC17,-0.171534107
PTBP2,0.11785577535760883
PDK1,-0.076708884
ATP5ME,-0.066176757
TTC1,-0.073189894
PBK,-0.171534107
ABRA,0.2979511758320115
TTC23,0.11752576190787867
ATAD1,0.11330277488405294
MEGF8,0.1300567096170706
PUSL1,-0.158906499
SRGAP1,0.11326738359229882
NAGLU,-0.078991021
LRAT,0.2979511758320115
GPRIN1,-0.127354659
BOLA1,-0.158906499
PRAMEF27,-0.702048824
DIO1,-0.702048824
HAO2,-0.60893942
PGLYRP3,-0.702048824
C1orf61,-0.702048824
ADCY10,-0.702048824
OR1C1,-0.60893942
RASSF1,-0.088107256
POU1F1,-0.702048824
ARGFX,-0.702048824
TP63,-0.702048824
HCRTR2,-0.702048824
TAC1,-0.702048824
MAFA,-0.702048824
IFNA16,-0.702048824
OR1B1,-0.702048824
MALRD1,1.1459480823869619
OR8U1,-0.702048824
NEUROD4,-0.702048824
INHBE,-0.702048824
HCAR3,-0.702048824
METTL21C,-0.702048824
TRIM9,-0.702048824
STRC,-0.702048824
LDHAL6B,-0.702048824
MYADML2,-0.702048824
GABPA,-0.088107256
LARP7,0.11423922265962361
C1orf52,0.11549749986570745
OR1D2,-0.60893942
DRAM2,-0.068007502
RNF151,0.2979511758320115
MMD,0.11092949320854562
OR8J3,-0.702048824
CLPSL1,0.43545469958194616
CLDN15,0.13356435793112897
AP3S2,0.11352660469458442
TRIM16L,-0.60893942
ZNF229,0.1724202937481527
RSPH3,-0.076444339
MTERF4,-0.077116611
SLC4A11,-0.258442173
ZFP69B,0.13316947766565868
IDE,-0.068861168
KPNA6,-0.068371038
CAPNS1,-0.061778952
POMT2,0.13648775313789585
TET3,0.11697390631305371
C6orf62,-0.062102449
RAB5B,0.10976250475731408
ZNF599,0.16044765208207679
CPNE2,-0.072132957
ARF1,0.10580665709462211
FAM184A,0.2561310001373851
IL31,0.43545469958194616
MAPK3,-0.07117944
KMT5A,0.11088188343902061
ZNF549,0.18547644657359896
SMCR8,-0.089071947
ARF5,0.11703539047172296
SLC7A11,0.13130130642256077
GRK1,-0.439014418
TMEM99,0.16584763982466733
CMTM7,0.12470034868292323
TEP1,-0.079686352
ABCC12,-0.702048824
SLC35F5,0.1044776403483949
NUB1,-0.064197279
GNRH2,-0.439014418
ARHGEF12,-0.061868706
WDR60,0.11148649823976786
FAM178B,-0.273955172
ATG10,-0.078654012
VPS53,0.10980489071384358
ABTB1,0.11737893019019108
RANBP6,-0.102364818
SUN3,-0.439014418
ST6GALNAC3,0.1286700909551266
C1orf141,-0.5645453
TTC16,-0.5645453
C11orf21,-0.5645453
C1QTNF4,-0.5645453
BSPH1,-0.5645453
GSTT4,-0.5645453
PCYT1B,-0.5645453
PPP2R3A,0.12122099648458562
XKR6,0.13701495761695437
SNF8,0.10715058359692975
SESN2,0.12041299027982522
FAM229A,-0.235481024
ZSCAN21,0.11680173672744587
DDX11,-0.235481024
ADAM20,-0.235481024
LRRC37B,-0.100845682
OR4K17,1.2979511758320115
CTTNBP2,0.1582264121653978
INPPL1,-0.061026364
ICAM3,-0.119554579
GCC1,-0.080857941
KDM6B,-0.072109415
IGFL1,0.43545469958194616
TAB1,0.11299335943222477
TMEM234,0.11118266422628587
FTO,-0.079284291
MLKL,-0.062865932
PPP1CC,0.10530609788961609
SYT4,-0.439014418
SLC38A7,0.10793475645023065
SLC15A2,0.18038157945083633
SCRN3,0.10767806545924508
SDSL,0.12145352046621394
AGO4,-0.067356466
FBXL13,0.1984155022810974
TEX12,0.1984155022810974
ZNF689,0.12577020044933196
OGFR,-0.058620163
TCF7L2,-0.065842045
B9D2,-0.14133387
NDUFB6,0.1084733769682984
ZNF330,0.11256191389241543
SLC6A4,-0.5645453
MVB12A,-0.072071207
PRKCQ,-0.10151352
SLC10A1,-0.439014418
C6orf226,0.1289750037832489
FNDC5,-0.258442173
KLHL9,0.14594808238696189
GXYLT1,-0.08444156
LARGE1,0.12949756160636738
MAST2,0.10501781833208046
BBX,-0.062451067
AVIL,-0.094631473
CCDC82,0.10368235540995219
ARL1,0.10211217353687996
PRELID3A,-0.088772042
ZNF449,-0.137633701
ZBTB8A,0.13567974693313456
TERF2IP,-0.068880144
CELA3B,-0.439014418
GNAT2,-0.439014418
ITLN1,-0.439014418
TEX35,-0.439014418
FAM20B,-0.07043623
PAPOLG,0.11898103478669331
UGT1A9,-0.439014418
NXPH1,-0.439014418
C8orf89,-0.439014418
OR13C9,-0.439014418
DAB2IP,-0.064819014
OR52H1,-0.439014418
OR8D2,-0.439014418
CCDC91,0.10361113582950132
DUOX2,-0.439014418
LARP6,-0.439014418
FBXL19,0.10559840769527362
KIAA0100,0.098970141
TMIGD1,-0.439014418
C20orf202,-0.439014418
OCSTAMP,-0.439014418
DDX17,-0.059398973
ALKBH4,0.11674810593838725
MINK1,0.098305868
HAPLN4,-0.5645453
ZFP36L2,0.082522702
ZNF70,-0.099704245
OAT,-0.089071947
SLC38A9,-0.072417274
USP11,0.1029710096416876
CD101,-0.117086323
TAOK3,-0.057744822
OAZ1,0.080998931
SNAPC1,-0.082320905
ZC2HC1A,0.1038641237157103
TCAF1,-0.059753148
SLC17A5,-0.071191557
CBL,0.10291069924540874
FLYWCH2,0.11297075994068884
TEX54,-0.5645453
SUPT6H,0.10086848089878053
SYNJ2,0.10716643991514374
PCBP1,-0.079319953
GMPPB,0.10367090404060963
PLSCR4,-0.056713705
ZFX,0.11458391147762725
HHAT,-0.104595379
PLA2G1B,-0.5645453
SP6,0.14594808238696189
TPGS2,0.098507087
DHDH,0.17765694211430016
C1orf105,0.1984155022810974
FAM166C,0.1984155022810974
SLC4A10,0.1984155022810974
PSMD1,0.099159966
STMP1,0.096845326
CCL27,0.1984155022810974
RNF20,0.10062409187747168
PLA2G4E,0.1984155022810974
MYLPF,0.1984155022810974
H3F3B,-0.089071947
CBARP,0.1984155022810974
GNG14,0.1984155022810974
GSTK1,0.096730044
ARPC3,0.09934562
WRAP53,0.12524908971912563
TUBB2B,0.2086838377349256
MARCH8,-0.096327763
C8G,-0.287011325
ZNF624,0.14594808238696189
TRIM25,0.099835446
HAX1,0.1005051116257949
KRT7,-0.057820374
PLD5,-0.287011325
CCSER2,0.096263381
HARBI1,-0.251387415
TMEM219,-0.066265173
LATS1,-0.057851785
SPNS1,0.099317573
ARMH1,0.2979511758320115
VWA3B,0.2979511758320115
GADL1,0.2979511758320115
KNG1,0.2979511758320115
APOC3,0.2979511758320115
BEST3,0.2979511758320115
TBC1D3B,0.2979511758320115
KRTAP4-1,0.2979511758320115
CTCFL,0.2979511758320115
SERPINA7,0.2979511758320115
ADIPOR1,-0.053692014
USP40,-0.056880662
SSR3,0.09571378
OR6K3,-0.439014418
SUPT7L,0.10938517667688519
WAC,0.11228877103573076
ASIC5,-0.287011325
P2RX4,-0.05977764
PTPN1,0.095517305
TBC1D22A,0.10324363143272386
NRM,0.1150871186822009
SERP2,-0.182674665
IDI1,0.10655464408687543
SLIT1,-0.287011325
TYRO3,0.13035122733594395
HAGHL,0.10655464408687543
WDR19,-0.070863307
OR5AU1,-0.439014418
GLUD1,-0.054445604
KDM4F,-0.287011325
ART4,0.2979511758320115
WFDC13,-0.287011325
FBXO36,-0.161480443
EIF4G2,-0.05099206
CPTP,-0.083683165
INPP5A,-0.057266237
ELP2,0.097754501
TRAPPC6B,-0.059600829
HMG20B,0.09650915
ZMYM1,0.10687056040427123
GGNBP2,0.10087456812973272
PSMC2,0.09477543
AKR1C8P,-0.538550092
ACOT6,-0.538550092
OR2C1,-0.538550092
DNAH9,-0.538550092
SEC16A,0.10020249216537991
SETD3,-0.051471811
SSR2,0.077452677
EXOC6B,-0.059370826
MMS19,0.098130342
DPP8,-0.054244359
MRM3,0.12286446927392092
GPER1,-0.200854681
TJP1,0.09414502
KDM4B,0.10209379279753517
ABCA13,0.2979511758320115
BMPR1A,-0.059896493
SP4,0.11256191389241543
R3HDM2,0.094503923
FAM122A,-0.064907183
EIF3A,0.076967866
RIPPLY2,0.1984155022810974
ASH2L,0.10001179822010275
EZH1,0.098705601
CNMD,0.1984155022810974
COL27A1,-0.056669082
PXK,-0.059726944
TNFRSF11A,-0.144271153
DCTN4,-0.050352334
FRG1,-0.060971127
RBM18,0.096513142
NABP1,-0.049209464
OR2AT4,0.1984155022810974
PNMA3,-0.19390192
PLAGL1,0.094629305
NDUFS7,0.10071882839396462
TTLL11,0.10313499884798905
PIGB,-0.076444339
EXOSC10,0.096535888
CSNK1G2,-0.052190521
UTS2,-0.439014418
GPR150,-0.439014418
EHBP1,0.093030198
TTC39B,-0.056643108
EGFL6,-0.081692417
UBE2V2,0.39106058022349366
GALNT11,-0.058742337
FBXL3,0.092195908
BCKDK,0.09229277
C19orf47,0.1072676142229021
COX17,0.10403069332072068
CITED2,-0.055998592
CLCF1,0.1269649790193892
TBCCD1,0.10460728700606214
MT3,-0.149507801
ORAI3,-0.112033096
FKBP1B,-0.158906499
KIF1BP,-0.079118473
TMEM254,0.12079460515862372
HMG20A,-0.055487892
ZNF821,-0.081692417
SPO11,-0.323537201
SMIM10L2A,-0.439014418
TMEM9B,-0.047955782
RNF17,-0.149507801
THEM4,-0.090210617
CSTF2T,-0.051991295
ERMAP,-0.070771131
CCDC121,0.12488646685913363
ZFP82,0.11352660469458442
TGOLN2,-0.044054954
MID1IP1,0.094667577
STK16,-0.056643108
SNX3,-0.04524255
OGA,-0.04463639
KDM2A,0.088830124
MBNL2,0.091187655
DHRS7B,0.097486593
GNPTG,-0.055455151
TXNIP,-0.056853401
CCNY,0.088723214
CUZD1,-0.345905014
OR8B2,-0.345905014
MSI1,-0.345905014
WFIKKN1,-0.345905014
TUT7,-0.043519157
ESYT2,0.072382988
BCO2,-0.175980013
GIN1,0.12286446927392092
HECTD3,0.096652786
ANKRD22,-0.106439079
CLASP1,-0.058109604
TAZ,-0.072586863
ZC3H13,-0.04691373
TOR1A,0.089143434
PPP1R21,0.091500298
SLC2A13,0.10313499884798905
CAPS2,-0.323537201
RER1,-0.045942251
SCYL1,-0.044154801
KLHL11,-0.130892123
MOSPD1,0.09073474
RNPC3,0.095458312
NCK2,-0.053201991
BRICD5,0.13356435793112986
AGO1,-0.046383332
CBX2,0.1582264121653978
SDR16C5,0.14594808238696189
CACNA1B,0.14594808238696189
RDH12,0.14594808238696189
CAPZA1,-0.065797095
ABCC5,0.088764293
GDAP2,-0.058895335
FIG4,0.095762325
PCGF1,0.092328244
TRAF3IP1,0.092130709
ZNF318,0.092260211
STPG2,0.22395059438823495
TCF24,0.22395059438823495
CHRNA10,0.22395059438823495
ADAMTS15,-0.323537201
UBE2E3,-0.042355448
VIPAS39,0.10014439277383769
ZNF264,-0.05321414
PRRC1,-0.048417778
BCL2L2,-0.046595222
USP17L2,-0.023976919
HSF5,-0.345905014
INAFM2,-0.080560447
FGFBP3,0.22395059438823495
SMIM7,0.0881961
SLC9A5,0.12286446927392092
MIIP,-0.051562751
SNX33,-0.054350568
LPIN1,0.098013605
SLC10A3,0.089267888
AVEN,-0.04135284
RPA1,0.089364554
KRTAP4-11,0.7833780030022535
TSPAN12,-0.049972128
COL11A2,-0.345905014
TMBIM4,0.08536193
ALG12,-0.045583375
FAM200B,0.087649442
CHRNB1,-0.091091115
TMEM17,0.11352660469458442
ZGRF1,0.10530609788961698
USP27X,0.13522167579390398
SLC4A2,-0.045038535
ZHX3,-0.057143783
ATF6,-0.042409637
ZFP91,-0.038418431
IZUMO4,0.15659532658647102
ADAM21,0.091500298
UBE2B,-0.039480657
FAM131B,-0.287011325
LTK,-0.287011325
NXF3,-0.287011325
DVL1,0.085647572
CYP24A1,0.2979511758320115
TDG,-0.060971127
FXR2,-0.060971127
PUS10,-0.110688552
SLC35B1,-0.038374347
TTC25,-0.258442173
NIPA2,-0.042813561
TAF7,0.083779261
KRAS,0.084171885
MAT2B,0.082543405
NHLRC3,0.088232585
NUPR1,0.063485922
MAB21L4,0.1053060978896152
HOXA1,0.1053060978896152
PLOD3,0.080914197
CDC42SE2,0.081077232
AGO3,0.085005318
WBP2,-0.0437854
OR13C3,-0.345905014
KCTD18,-0.077557959
RPEL1,0.17765694211430016
SOGA1,-0.037726329
FP565260.1,0.17765694211430016
MUC3A,-0.165995924
REM2,-0.258442173
ZNF750,-0.345905014
SEC24B,0.083494201
EXT2,0.082222485
PCP4L1,0.47852342147383276
KANSL3,0.080492348
MPDU1,0.089085745
NRXN1,-0.287011325
KLHL32,0.23905748677844407
SNX32,0.22395059438823495
APOA1,0.23905748677844407
RNASE7,0.23905748677844407
IK,-0.036586968
ZNF394,0.084380259
PIN1,0.084204733
HBP1,0.080095535
INSIG2,0.085456322
HMGXB3,0.080892199
PARVB,0.081817745
ELMOD3,-0.054350568
RAB20,-0.045928746
ZNF764,0.098013605
DTX2,-0.0979775
FTSJ1,-0.052546071
MYH7B,0.22395059438823495
USP16,-0.037152308
CFAP43,-0.307769885
LANCL3,-0.307769885
PAF1,-0.04116343
SEC11A,-0.047410489
NDUFA2,0.077561107
STX7,0.077403009
TRMT44,-0.061039013
COPS4,-0.042592597
FGF11,0.22395059438823495
SLC12A7,0.077498296
